,y_true_bool,y_predict_prob_0,y_predict_prob_1,y_true_binary,y_prediction
7208,False,0.42395376802630136,0.5760462319736986,0,1
7209,False,0.9473695053237342,0.052630494676265745,0,0
7210,False,0.9749411091897513,0.025058890810248667,0,0
7211,False,0.9272053447912142,0.07279465520878582,0,0
7212,False,0.9920850126044899,0.007914987395510106,0,0
7213,False,0.9878779516396355,0.01212204836036446,0,0
7214,False,0.918561176085564,0.08143882391443606,0,0
7215,False,0.9980565257284897,0.0019434742715103634,0,0
7216,False,0.9932269743232836,0.006773025676716422,0,0
7217,False,0.989859529962814,0.010140470037185979,0,0
7218,False,0.9986477482933797,0.0013522517066203795,0,0
7219,False,0.9953506245287671,0.004649375471232913,0,0
7220,False,0.9932659709957884,0.0067340290042116014,0,0
7221,False,0.9528932138757912,0.04710678612420878,0,0
7222,False,0.9696433451485138,0.030356654851486243,0,0
7223,False,0.9987718545397736,0.0012281454602263825,0,0
7224,False,0.9937401844530922,0.006259815546907784,0,0
7225,False,0.9896389189813958,0.010361081018604222,0,0
7226,False,0.8485723068154273,0.15142769318457272,0,0
7227,True,0.9200629368906174,0.0799370631093826,1,0
7228,True,0.5453649137760823,0.45463508622391763,1,0
7229,False,0.9950485523058779,0.00495144769412211,0,0
7230,False,0.9982816145542813,0.001718385445718695,0,0
7231,True,0.5175757475034772,0.4824242524965227,1,0
7232,False,0.9504151288810057,0.049584871118994366,0,0
7233,True,0.00012024437723634485,0.9998797556227637,1,1
7234,False,0.9995684574650425,0.00043154253495745294,0,0
7235,False,0.9954820826821611,0.00451791731783896,0,0
7236,False,0.9953868948417774,0.004613105158222531,0,0
7237,True,0.601017297792805,0.398982702207195,1,0
7238,False,0.9409794950766507,0.059020504923349294,0,0
7239,False,0.9947630669316898,0.005236933068310224,0,0
7240,False,0.9515467973931029,0.04845320260689716,0,0
7241,False,0.9381135406480116,0.06188645935198842,0,0
7242,True,0.9203443126918234,0.07965568730817665,1,0
7243,False,0.9486240052991689,0.05137599470083113,0,0
7244,False,0.0869001668046967,0.9130998331953033,0,1
7245,False,0.9027263838460953,0.09727361615390476,0,0
7246,False,0.6677877021461378,0.33221229785386225,0,0
7247,False,0.930143773522083,0.06985622647791699,0,0
7248,True,0.68150065025317,0.3184993497468301,1,0
7249,False,0.9991872777698018,0.0008127222301982105,0,0
7250,True,0.10744954410387253,0.8925504558961275,1,1
7251,False,0.9991794794495029,0.0008205205504971208,0,0
7252,False,0.9632902974551812,0.03670970254481871,0,0
7253,False,0.9996382263204439,0.00036177367955619145,0,0
7254,False,0.9383998491634831,0.06160015083651688,0,0
7255,False,0.9765609276678331,0.023439072332166945,0,0
7256,False,0.9039492822460271,0.09605071775397293,0,0
7257,False,0.9769704269249806,0.02302957307501943,0,0
7258,False,0.9993769746058428,0.0006230253941571873,0,0
7259,False,0.9952017632442111,0.004798236755788986,0,0
7260,False,0.9771559521854781,0.02284404781452191,0,0
7261,False,0.9470850895899581,0.052914910410041954,0,0
7262,False,0.9946941418860629,0.005305858113937135,0,0
7263,False,0.9790004218214674,0.020999578178532635,0,0
7264,False,0.8510918168331141,0.14890818316688598,0,0
7265,True,0.9808701583975038,0.01912984160249619,1,0
7266,False,0.9797200494961794,0.020279950503820594,0,0
7267,False,0.9995142462879972,0.0004857537120027557,0,0
7268,False,0.9816071442372791,0.0183928557627209,0,0
7269,False,0.9978700493221552,0.0021299506778448755,0,0
7270,True,0.6174521116871585,0.38254788831284153,1,0
7271,False,0.9997504821513629,0.000249517848637103,0,0
7272,False,0.9984945821033622,0.0015054178966378412,0,0
7273,False,0.9941515072511906,0.00584849274880942,0,0
7274,False,0.9877599126700004,0.012240087329999576,0,0
7275,True,0.32649031389589456,0.6735096861041054,1,1
7276,False,0.9981202423836883,0.0018797576163116561,0,0
7277,False,0.99750563781605,0.0024943621839500683,0,0
7278,False,0.995061224717628,0.004938775282371911,0,0
7279,True,0.015594299180654247,0.9844057008193458,1,1
7280,False,0.996841802192044,0.0031581978079560304,0,0
7281,False,0.9941378978849512,0.00586210211504877,0,0
7282,False,0.9768667807656185,0.02313321923438154,0,0
7283,False,0.9717936415483731,0.02820635845162691,0,0
7284,False,0.7849739241565905,0.21502607584340944,0,0
7285,False,0.9950419813177526,0.0049580186822474545,0,0
7286,False,0.9992463013329188,0.0007536986670812444,0,0
7287,False,0.9991095664927138,0.0008904335072861951,0,0
7288,False,0.9856043183660641,0.014395681633935892,0,0
7289,False,0.9904817053107993,0.009518294689200773,0,0
7290,False,0.9860863343920337,0.01391366560796626,0,0
7291,False,0.9994856074021623,0.0005143925978377456,0,0
7292,False,0.9871113263727338,0.01288867362726621,0,0
7293,True,0.46243487479399814,0.5375651252060019,1,1
7294,True,0.0009109527615008828,0.9990890472384991,1,1
7295,False,0.9524244661282505,0.04757553387174946,0,0
7296,False,0.9984772497016504,0.0015227502983495714,0,0
7297,False,0.9611943987721512,0.038805601227848784,0,0
7298,False,0.8807010090155504,0.11929899098444965,0,0
7299,False,0.9876628644483374,0.012337135551662572,0,0
7300,False,0.9189647039034249,0.08103529609657514,0,0
7301,False,0.9256542061556189,0.0743457938443811,0,0
7302,False,0.9817976810553202,0.018202318944679805,0,0
7303,False,0.8959741362003276,0.10402586379967235,0,0
7304,False,0.9782721120303188,0.0217278879696812,0,0
7305,False,0.9959554821851612,0.004044517814838886,0,0
7306,False,0.9980257531955751,0.001974246804424918,0,0
7307,False,0.9952959450322788,0.004704054967721249,0,0
7308,False,0.9060215869585493,0.09397841304145074,0,0
7309,False,0.9957319560209217,0.0042680439790782785,0,0
7310,True,0.7013921157775744,0.29860788422242557,1,0
7311,False,0.9708066199393721,0.029193380060627844,0,0
7312,False,0.9975459451757036,0.002454054824296394,0,0
7313,False,0.9868491795577876,0.013150820442212332,0,0
7314,False,0.9918934386319735,0.008106561368026476,0,0
7315,False,0.9956616412362234,0.004338358763776605,0,0
7316,True,0.1079501924566374,0.8920498075433626,1,1
7317,False,0.9974036935256388,0.0025963064743611346,0,0
7318,False,0.9966260829930278,0.0033739170069721613,0,0
7319,False,0.9980462403820283,0.0019537596179717816,0,0
7320,False,0.9986104536576835,0.0013895463423165162,0,0
7321,False,0.9713283780064931,0.028671621993506893,0,0
7322,False,0.9809595935187017,0.019040406481298365,0,0
7323,False,0.9996984399587675,0.00030156004123244143,0,0
7324,False,0.9935342693912429,0.006465730608757118,0,0
7325,False,0.9817256827397206,0.01827431726027937,0,0
7326,False,0.9972967574834453,0.0027032425165547614,0,0
7327,False,0.9998850617393967,0.0001149382606032392,0,0
7328,True,0.6279205720821008,0.37207942791789916,1,0
7329,False,0.004094546419473821,0.9959054535805262,0,1
7330,False,0.9647822698152416,0.03521773018475839,0,0
7331,False,0.9844318566558987,0.01556814334410128,0,0
7332,True,0.7954458817544802,0.20455411824551986,1,0
7333,True,0.8855510728644685,0.11444892713553148,1,0
7334,False,0.9931499819709849,0.006850018029015065,0,0
7335,False,0.9992176308139382,0.0007823691860618332,0,0
7336,False,0.9210390377146336,0.07896096228536639,0,0
7337,False,0.7738241516939504,0.22617584830604967,0,0
7338,False,0.9953091891630347,0.00469081083696534,0,0
7339,False,0.9703480580366439,0.0296519419633561,0,0
7340,False,0.9961697617186325,0.0038302382813674776,0,0
7341,False,0.99897898100197,0.001021018998029964,0,0
7342,False,0.9984171289076996,0.0015828710923003232,0,0
7343,False,0.9989195323605679,0.0010804676394321555,0,0
7344,False,0.9973700826250336,0.00262991737496639,0,0
7345,False,0.1747299534840927,0.8252700465159073,0,1
7346,True,1.4847879370449846e-08,0.9999999851521206,1,1
7347,False,0.9789377264465001,0.0210622735534999,0,0
7348,False,0.9828323755712935,0.017167624428706504,0,0
7349,False,0.9988604999606258,0.0011395000393742377,0,0
7350,False,0.9834233588934594,0.01657664110654061,0,0
7351,False,0.9322344809757979,0.06776551902420218,0,0
7352,False,0.9855390220988569,0.014460977901143144,0,0
7353,False,0.9832217178915793,0.016778282108420653,0,0
7354,False,0.9917266099857314,0.008273390014268635,0,0
7355,False,0.7960873892629687,0.20391261073703126,0,0
7356,False,0.9218299478034554,0.07817005219654459,0,0
7357,False,0.9976150019589232,0.002384998041076855,0,0
7358,False,0.9934370141967235,0.006562985803276561,0,0
7359,False,0.9378207830203158,0.06217921697968415,0,0
7360,False,0.9947403017254035,0.005259698274596533,0,0
7361,False,0.9823557588443301,0.01764424115566991,0,0
7362,True,0.10084360502452783,0.8991563949754722,1,1
7363,True,0.00035367633251126573,0.9996463236674887,1,1
7364,False,0.9794136668213385,0.020586333178661553,0,0
7365,False,0.9966811994780137,0.0033188005219862804,0,0
7366,False,0.626312008253822,0.37368799174617795,0,0
7367,False,0.9848711195729172,0.015128880427082837,0,0
7368,True,0.0003526644356476316,0.9996473355643524,1,1
7369,False,0.9722723406175487,0.02772765938245127,0,0
7370,False,0.9981208442266638,0.0018791557733362299,0,0
7371,False,0.9980982779582516,0.0019017220417484701,0,0
7372,False,0.985202419412846,0.014797580587154016,0,0
7373,False,0.9996819483269487,0.00031805167305130416,0,0
7374,False,0.98484254515111,0.015157454848889983,0,0
7375,False,0.9980639486517194,0.0019360513482805204,0,0
7376,False,0.8025857551009395,0.19741424489906043,0,0
7377,True,0.9336393952510816,0.06636060474891839,1,0
7378,False,0.9785052728731104,0.021494727126889594,0,0
7379,False,0.9971104247222323,0.002889575277767622,0,0
7380,False,0.8401428304435442,0.1598571695564558,0,0
7381,False,0.9903009940349942,0.009699005965005865,0,0
7382,False,0.9997860845461566,0.00021391545384343385,0,0
7383,False,0.992980266385101,0.0070197336148990425,0,0
7384,False,0.9976658975521444,0.002334102447855593,0,0
7385,False,0.9882182624767866,0.011781737523213393,0,0
7386,False,0.9977959155177574,0.0022040844822426063,0,0
7387,False,0.9893254162290032,0.010674583770996856,0,0
7388,False,0.9815717505934045,0.018428249406595494,0,0
7389,False,0.9984549959197949,0.0015450040802050514,0,0
7390,False,0.9937744520303387,0.006225547969661388,0,0
7391,False,0.9990782640441536,0.0009217359558464341,0,0
7392,False,0.9769873081951501,0.02301269180484984,0,0
7393,False,0.9690618809138138,0.030938119086186194,0,0
7394,False,0.9985382271942211,0.0014617728057788244,0,0
7395,False,0.9962170688024207,0.003782931197579374,0,0
7396,False,0.746534551037872,0.25346544896212797,0,0
7397,False,0.957321764039154,0.04267823596084601,0,0
7398,False,0.5533024985242652,0.4466975014757348,0,0
7399,False,0.957822188902225,0.042177811097775,0,0
7400,False,0.9704300597330806,0.02956994026691934,0,0
7401,False,0.9961848042067709,0.0038151957932291295,0,0
7402,False,0.9885562142308797,0.011443785769120264,0,0
7403,False,0.4013266520650749,0.5986733479349251,0,1
7404,False,0.9979759374052372,0.002024062594762815,0,0
7405,False,0.9979291887871681,0.002070811212831943,0,0
7406,False,0.7199331560681584,0.28006684393184156,0,0
7407,False,0.9993890195152891,0.0006109804847108861,0,0
7408,False,0.9973992386009017,0.002600761399098211,0,0
7409,False,0.9546789955725633,0.04532100442743667,0,0
7410,False,0.9838673838886779,0.016132616111322058,0,0
7411,False,0.9915139975922822,0.00848600240771785,0,0
7412,False,0.9861721056887118,0.013827894311288183,0,0
7413,False,0.9585635467529559,0.04143645324704418,0,0
7414,False,0.9648110960694063,0.03518890393059374,0,0
7415,False,0.9825905935692906,0.01740940643070945,0,0
7416,False,0.9704755360603357,0.029524463939664312,0,0
7417,False,0.928836028914817,0.07116397108518296,0,0
7418,False,0.9995831824529148,0.00041681754708527676,0,0
7419,True,0.004233332034953574,0.9957666679650464,1,1
7420,False,0.9964591649692496,0.0035408350307504686,0,0
7421,False,0.6237009911679576,0.3762990088320423,0,0
7422,False,0.42089697912017765,0.5791030208798223,0,1
7423,False,0.9931055170966748,0.006894482903325171,0,0
7424,True,0.8919093155889545,0.10809068441104557,1,0
7425,False,0.995194550101644,0.004805449898356004,0,0
7426,False,0.9980887450837153,0.0019112549162847606,0,0
7427,False,0.9995946981759668,0.00040530182403324046,0,0
7428,False,0.9813634258685944,0.0186365741314056,0,0
7429,False,0.9993556381704667,0.0006443618295333307,0,0
7430,False,0.9850641591071625,0.01493584089283753,0,0
7431,False,0.9915774332756037,0.008422566724396315,0,0
7432,False,0.9922834575110504,0.007716542488949651,0,0
7433,False,0.9944350808140408,0.0055649191859592755,0,0
7434,False,0.99615498959999,0.0038450104000099894,0,0
7435,False,0.9724942429789073,0.027505757021092748,0,0
7436,False,0.9989867087531413,0.0010132912468586248,0,0
7437,False,0.9475790032171592,0.05242099678284084,0,0
7438,False,0.9969124426531376,0.0030875573468623946,0,0
7439,False,0.9807026612138349,0.019297338786165113,0,0
7440,False,0.9527168513496744,0.04728314865032558,0,0
7441,False,0.9828617558762036,0.017138244123796383,0,0
7442,False,0.9871795378654173,0.012820462134582608,0,0
7443,False,0.9850750667187796,0.014924933281220382,0,0
7444,False,0.7437072683023989,0.2562927316976012,0,0
7445,False,0.8185062339113257,0.1814937660886743,0,0
7446,False,0.9894365947699101,0.010563405230089926,0,0
7447,False,0.8262011224913233,0.1737988775086767,0,0
7448,False,0.9930225716649903,0.006977428335009685,0,0
7449,False,0.9993598982170607,0.0006401017829392679,0,0
7450,False,0.879864455665042,0.12013554433495797,0,0
7451,False,0.9995923282476028,0.000407671752397195,0,0
7452,False,0.9955626040820582,0.004437395917941783,0,0
7453,False,0.9997167599941474,0.00028324000585257936,0,0
7454,False,0.9903853503668418,0.009614649633158123,0,0
7455,False,0.9977332903900725,0.0022667096099274866,0,0
7456,False,0.9969048704974268,0.003095129502573228,0,0
7457,False,0.9946916489520643,0.005308351047935673,0,0
7458,False,0.9512200591609884,0.048779940839011555,0,0
7459,False,0.9714577667673602,0.028542233232639873,0,0
7460,True,0.9979245050590304,0.002075494940969626,1,0
7461,False,0.9950385623480522,0.004961437651947805,0,0
7462,True,0.8821835382358463,0.1178164617641537,1,0
7463,False,0.45457557164175155,0.5454244283582484,0,1
7464,False,0.9940646450603019,0.0059353549396981425,0,0
7465,False,0.8601722992180658,0.1398277007819342,0,0
7466,False,0.9934266142579855,0.006573385742014507,0,0
7467,False,0.9891971887622247,0.010802811237775253,0,0
7468,True,0.36765028044188064,0.6323497195581194,1,1
7469,False,0.9715174357665687,0.028482564233431297,0,0
7470,False,0.9973184261711598,0.002681573828840101,0,0
7471,False,0.9975937405099838,0.002406259490016161,0,0
7472,False,0.9962301591015481,0.0037698408984519443,0,0
7473,False,0.9983941183150664,0.0016058816849335912,0,0
7474,False,0.9971960994843638,0.0028039005156361395,0,0
7475,True,0.1371822338406573,0.8628177661593427,1,1
7476,False,0.9792820908002187,0.020717909199781313,0,0
7477,False,0.9738290539813634,0.026170946018636523,0,0
7478,False,0.9500109108861736,0.04998908911382637,0,0
7479,False,0.920942286686569,0.07905771331343105,0,0
7480,False,0.9479583432641319,0.05204165673586811,0,0
7481,False,0.9929002087256589,0.007099791274341102,0,0
7482,False,0.9969791547781417,0.003020845221858307,0,0
7483,False,0.9065731623055263,0.09342683769447371,0,0
7484,False,0.9807452067088122,0.01925479329118788,0,0
7485,False,0.9346575853971643,0.06534241460283571,0,0
7486,False,0.9962734769817179,0.003726523018282154,0,0
7487,False,0.7466001431575072,0.2533998568424928,0,0
7488,True,0.7031921953704537,0.29680780462954626,1,0
7489,False,0.9785313997710091,0.021468600228990834,0,0
7490,False,0.9502218460115719,0.04977815398842805,0,0
7491,False,0.9887077195695935,0.011292280430406582,0,0
7492,False,0.9716199379172555,0.028380062082744417,0,0
7493,False,0.9924790045255087,0.007520995474491269,0,0
7494,False,0.9986381566454886,0.0013618433545114304,0,0
7495,False,0.9988769621055704,0.001123037894429614,0,0
7496,False,0.9902805412583435,0.009719458741656436,0,0
7497,False,0.9656101402391762,0.03438985976082371,0,0
7498,False,0.24562824565746355,0.7543717543425364,0,1
7499,True,7.89197280859355e-08,0.9999999210802719,1,1
7500,False,0.9894107675298914,0.010589232470108597,0,0
7501,False,0.998981629248167,0.0010183707518329986,0,0
7502,False,0.9776210249380063,0.02237897506199372,0,0
7503,False,0.9231418917958475,0.07685810820415248,0,0
7504,False,0.9971443587652841,0.0028556412347159827,0,0
7505,False,0.9993659893723712,0.0006340106276287751,0,0
7506,False,0.9998965737172363,0.00010342628276374094,0,0
7507,False,0.9995556151949748,0.00044438480502517123,0,0
7508,False,0.9844309962120551,0.015569003787944862,0,0
7509,False,0.4962781497297828,0.5037218502702172,0,1
7510,False,0.9988858941332583,0.0011141058667416763,0,0
7511,False,0.9979380249922146,0.0020619750077853593,0,0
7512,False,0.9733355762812048,0.026664423718795197,0,0
7513,False,0.9921709214332518,0.007829078566748224,0,0
7514,False,0.9956151466456084,0.00438485335439168,0,0
7515,False,0.9981162054426662,0.001883794557333773,0,0
7516,False,0.8644502407750698,0.13554975922493015,0,0
7517,True,0.0833826345349673,0.9166173654650327,1,1
7518,False,0.9881878125781618,0.011812187421838222,0,0
7519,False,0.9965367836189528,0.003463216381047148,0,0
7520,False,0.9877438220443622,0.012256177955637847,0,0
7521,False,0.9967189790783445,0.003281020921655547,0,0
7522,False,0.972380948081517,0.02761905191848307,0,0
7523,False,0.9755323217699161,0.024467678230083834,0,0
7524,False,0.9887102013701432,0.011289798629856771,0,0
7525,False,0.999225185724124,0.0007748142758759961,0,0
7526,False,0.9517530888763426,0.04824691112365748,0,0
7527,True,0.3945489581170979,0.6054510418829021,1,1
7528,False,0.997139331868148,0.0028606681318519983,0,0
7529,False,0.9938862450602363,0.006113754939763767,0,0
7530,False,0.9784457529192548,0.021554247080745208,0,0
7531,False,0.9958659220339859,0.004134077966014046,0,0
7532,False,0.9832565516422315,0.016743448357768514,0,0
7533,False,0.999574514841979,0.00042548515802101844,0,0
7534,False,0.9962739803117318,0.0037260196882681895,0,0
7535,False,0.9995142462879972,0.0004857537120027557,0,0
7536,False,0.9838555667006105,0.01614443329938953,0,0
7537,False,0.9927764969262743,0.007223503073725623,0,0
7538,False,0.9848183490954013,0.015181650904598616,0,0
7539,False,0.9948243474435369,0.005175652556463099,0,0
7540,False,0.9880288390576952,0.01197116094230474,0,0
7541,True,0.2153178548111263,0.7846821451888737,1,1
7542,False,0.9219859652818788,0.07801403471812117,0,0
7543,False,0.9834983133784446,0.016501686621555354,0,0
7544,False,0.9939504010609659,0.006049598939034171,0,0
7545,False,0.9997112860244942,0.00028871397550574824,0,0
7546,False,0.9886899825530947,0.011310017446905298,0,0
7547,False,0.9859112739653602,0.0140887260346398,0,0
7548,False,0.9950879983181353,0.004912001681864625,0,0
7549,False,0.6546717923035803,0.3453282076964197,0,0
7550,False,0.9909043575630874,0.0090956424369126,0,0
7551,False,0.9988355985597515,0.0011644014402484935,0,0
7552,False,0.9989611007326872,0.0010388992673128635,0,0
7553,False,0.6461666657133746,0.35383333428662544,0,0
7554,False,0.7815696604583456,0.2184303395416544,0,0
7555,False,0.9253063745555082,0.07469362544449176,0,0
7556,True,0.005408152399436705,0.9945918476005633,1,1
7557,False,0.9981453547479191,0.0018546452520809286,0,0
7558,False,0.9953021448422416,0.004697855157758467,0,0
7559,False,0.5872240738860022,0.4127759261139979,0,0
7560,False,0.9984888406078146,0.0015111593921853614,0,0
7561,True,0.09370996854824387,0.9062900314517561,1,1
7562,False,0.3443284848293545,0.6556715151706455,0,1
7563,False,0.9689282365009042,0.031071763499095777,0,0
7564,False,0.9871521334047627,0.012847866595237255,0,0
7565,False,0.6450713320764632,0.35492866792353683,0,0
7566,False,0.8584283745075663,0.1415716254924338,0,0
7567,False,0.9925401498475747,0.00745985015242533,0,0
7568,False,0.9798366563207996,0.020163343679200398,0,0
7569,False,0.9881074016041167,0.011892598395883336,0,0
7570,True,0.25360078191790125,0.7463992180820987,1,1
7571,False,0.9880667691264406,0.011933230873559318,0,0
7572,False,0.8835549821925759,0.11644501780742414,0,0
7573,False,0.9847665905480398,0.015233409451960181,0,0
7574,False,0.9968243262702352,0.003175673729764769,0,0
7575,False,0.9734751589471504,0.02652484105284954,0,0
7576,False,0.9944360686185718,0.005563931381428174,0,0
7577,False,0.9933131061600853,0.006686893839914694,0,0
7578,False,0.9098686230190693,0.09013137698093071,0,0
7579,False,0.999861428975896,0.0001385710241039218,0,0
7580,False,0.9124018141475341,0.08759818585246587,0,0
7581,False,0.421762402606226,0.578237597393774,0,1
7582,True,0.7702622238374184,0.22973777616258162,1,0
7583,False,0.9964528766568931,0.003547123343106951,0,0
7584,False,0.9444680794450708,0.05553192055492915,0,0
7585,False,0.98781181232114,0.01218818767885995,0,0
7586,False,0.99481344581258,0.005186554187420031,0,0
7587,False,0.9553805320270554,0.04461946797294456,0,0
7588,False,0.9963721631128867,0.003627836887113329,0,0
7589,False,0.9499675838300441,0.050032416169955914,0,0
7590,False,0.7212822092468785,0.2787177907531216,0,0
7591,False,0.9252404817414901,0.07475951825850988,0,0
7592,False,0.9992234996300287,0.0007765003699713333,0,0
7593,False,0.9850774738960592,0.01492252610394082,0,0
7594,False,0.9930105155712179,0.006989484428782166,0,0
7595,False,0.9913785417827806,0.008621458217219364,0,0
7596,True,0.6590333617025883,0.34096663829741164,1,0
7597,False,0.999431823005531,0.0005681769944689455,0,0
7598,False,0.9881836609818402,0.011816339018159844,0,0
7599,False,0.9712665701732232,0.02873342982677683,0,0
7600,True,0.1827118395570535,0.8172881604429465,1,1
7601,False,0.9037897480617151,0.09621025193828495,0,0
7602,False,0.9863024025127013,0.013697597487298686,0,0
7603,False,0.9942673209680835,0.005732679031916533,0,0
7604,False,0.9991936408555164,0.0008063591444835883,0,0
7605,True,0.9558639958677365,0.044136004132263464,1,0
7606,False,0.6888370433833474,0.3111629566166526,0,0
7607,False,0.995770247127763,0.004229752872237058,0,0
7608,False,0.9977665137523435,0.002233486247656566,0,0
7609,False,0.9696582418541756,0.030341758145824353,0,0
7610,False,0.5179103415911477,0.4820896584088523,0,0
7611,False,0.9972831696549758,0.002716830345024281,0,0
7612,False,0.997964961673023,0.002035038326977034,0,0
7613,False,0.9994948404544898,0.0005051595455102418,0,0
7614,False,0.8487694940022859,0.1512305059977142,0,0
7615,False,0.9837641183167869,0.01623588168321314,0,0
7616,False,0.9832227729396511,0.01677722706034894,0,0
7617,False,0.973395333579433,0.026604666420566976,0,0
7618,False,0.86889122083796,0.13110877916204006,0,0
7619,False,0.07771182475179839,0.9222881752482016,0,1
7620,True,0.5427213701644593,0.45727862983554063,1,0
7621,False,0.9953853226055229,0.00461467739447705,0,0
7622,False,0.8577753306490462,0.14222466935095382,0,0
7623,True,2.4563660704135515e-05,0.9999754363392959,1,1
7624,False,0.9996049636672532,0.00039503633274681294,0,0
7625,False,0.9988177660342167,0.0011822339657833485,0,0
7626,True,0.18345227397409092,0.8165477260259091,1,1
7627,False,0.992848586480487,0.007151413519512964,0,0
7628,False,0.9986968830609644,0.0013031169390356476,0,0
7629,False,0.9959051825532571,0.004094817446742936,0,0
7630,False,0.7602265973778495,0.2397734026221505,0,0
7631,True,2.1568122267501266e-05,0.9999784318777325,1,1
7632,False,0.890710843206113,0.10928915679388695,0,0
7633,False,0.9958624186767514,0.00413758132324861,0,0
7634,False,0.9483435103536059,0.05165648964639416,0,0
7635,True,0.16545702227900128,0.8345429777209987,1,1
7636,False,0.9927217411829473,0.0072782588170527155,0,0
7637,False,0.9449803985019759,0.05501960149802405,0,0
7638,False,0.9979090419893968,0.0020909580106032574,0,0
7639,False,0.9560806354020811,0.04391936459791891,0,0
7640,False,0.8736995339324728,0.1263004660675272,0,0
7641,False,0.9874912606377645,0.012508739362235465,0,0
7642,False,0.9983265291593799,0.0016734708406201393,0,0
7643,False,0.9963165886705362,0.0036834113294638413,0,0
7644,False,0.9986043740266745,0.0013956259733255761,0,0
7645,False,0.9967199896050367,0.003280010394963317,0,0
7646,False,0.8383724249198923,0.16162757508010775,0,0
7647,False,0.9991015196303055,0.0008984803696945573,0,0
7648,False,0.8639271400249284,0.13607285997507157,0,0
7649,False,0.9992418650023609,0.0007581349976390993,0,0
7650,False,0.9773496612812778,0.02265033871872219,0,0
7651,False,0.9965986858177341,0.003401314182265823,0,0
7652,False,0.9880413266275047,0.011958673372495328,0,0
7653,False,0.943425271309546,0.056574728690454,0,0
7654,False,0.9864598582326505,0.013540141767349495,0,0
7655,True,0.774307444814444,0.22569255518555592,1,0
7656,False,0.941839650628056,0.058160349371943976,0,0
7657,False,0.9123234457783578,0.08767655422164228,0,0
7658,False,0.9632066502401971,0.03679334975980288,0,0
7659,False,0.9931276493349094,0.00687235066509061,0,0
7660,False,0.9979454278557466,0.0020545721442533924,0,0
7661,False,0.9877357316749172,0.012264268325082801,0,0
7662,False,0.989495081207902,0.010504918792098047,0,0
7663,False,0.9946439958770517,0.005356004122948324,0,0
7664,False,0.9972109350397647,0.0027890649602353677,0,0
7665,True,0.018469941238127507,0.9815300587618725,1,1
7666,False,0.9947373712361285,0.0052626287638715095,0,0
7667,True,0.0003442799063210211,0.999655720093679,1,1
7668,False,0.6359355732321523,0.3640644267678476,0,0
7669,False,0.9911272409712599,0.008872759028740056,0,0
7670,False,0.9518553799557072,0.04814462004429276,0,0
7671,False,0.991942878655225,0.008057121344774959,0,0
7672,False,0.9972862166881837,0.002713783311816312,0,0
7673,False,0.986411100315149,0.013588899684850999,0,0
7674,False,0.9543475735992168,0.04565242640078311,0,0
7675,False,0.9988988557448847,0.0011011442551153376,0,0
7676,False,0.9645315435747747,0.03546845642522538,0,0
7677,False,0.9998934272645675,0.0001065727354324897,0,0
7678,False,0.999458829569671,0.0005411704303289563,0,0
7679,False,0.9750651430978574,0.024934856902142616,0,0
7680,False,0.9893999267403837,0.010600073259616304,0,0
7681,False,0.9907818936560442,0.009218106343955817,0,0
7682,False,0.9943692457728901,0.005630754227109929,0,0
7683,False,0.995636866995745,0.0043631330042549306,0,0
7684,False,0.9975350205010834,0.002464979498916499,0,0
7685,False,0.9669329263578295,0.03306707364217056,0,0
7686,False,0.9983861177161998,0.001613882283800216,0,0
7687,False,0.998769156191967,0.0012308438080330048,0,0
7688,False,0.9498350942887684,0.05016490571123156,0,0
7689,False,0.9870349184946701,0.012965081505329943,0,0
7690,False,0.9199707893351148,0.08002921066488528,0,0
7691,True,0.9802484312054828,0.01975156879451728,1,0
7692,False,0.9993364906795816,0.0006635093204184096,0,0
7693,False,0.9944919832306225,0.005508016769377493,0,0
7694,True,0.001032468358992733,0.9989675316410073,1,1
7695,False,0.9977887734098326,0.002211226590167373,0,0
7696,False,0.9913579587877697,0.008642041212230346,0,0
7697,False,0.9983792884556485,0.0016207115443515362,0,0
7698,False,0.9814757708468517,0.01852422915314829,0,0
7699,False,0.9862518185617315,0.013748181438268479,0,0
7700,True,0.0002008155510516696,0.9997991844489483,1,1
7701,True,0.368219464747662,0.631780535252338,1,1
7702,False,0.9974676928895027,0.0025323071104973124,0,0
7703,False,0.9992906210260792,0.0007093789739207072,0,0
7704,False,0.9606282816965896,0.03937171830341041,0,0
7705,False,0.5124620880039663,0.4875379119960337,0,0
7706,False,0.9533822481036759,0.046617751896324146,0,0
7707,False,0.8818805133102763,0.11811948668972372,0,0
7708,True,0.6290097687754699,0.3709902312245301,1,0
7709,False,0.9740200499092592,0.02597995009074078,0,0
7710,False,0.9662395378909063,0.03376046210909363,0,0
7711,False,0.9814545855252578,0.018545414474742238,0,0
7712,False,0.9329185325433198,0.06708146745668017,0,0
7713,False,0.984022670489838,0.015977329510161977,0,0
7714,False,0.9967038998460118,0.003296100153988198,0,0
7715,True,0.5531910222294121,0.44680897777058787,1,0
7716,False,0.9984330420016201,0.0015669579983798594,0,0
7717,False,0.9874675200467242,0.012532479953275806,0,0
7718,False,0.9919802765715899,0.008019723428410024,0,0
7719,False,0.9291840934900236,0.07081590650997639,0,0
7720,False,0.9807559418255052,0.019244058174494844,0,0
7721,False,0.9964140803911278,0.0035859196088722594,0,0
